CMPSI_ID,CMPSI_NM,CMPSI_SCTIN_NM,CMPSI_LTTD_VAL,CMPSI_LNGTD_VAL,CMPSI_ADDR,CMPSI_GNRL_CMPGR_CNT,CMPSI_CAR_CMPGR_CNT,CMPSI_GLPG_CNT,CMPSI_CARBN_CNT,CMPSI_TLROM_CNT,CMPSI_SWRM_CNT,CMPSI_WSBS_CNT,CMPSI_EXTNG_CNT,CMPSI_FFWT_CNT,CMPSI_FFSD_CNT,CMPSI_FIRE_SENSR_CNT,CMPSI_ETC_SBFCL_NM1,CMPSI_ETC_SBFCL_NM2,CMPSI_INFO_DATA_STNDD_DTM,CMPSI_CNPRM_DTM,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
CAP300045,가창농원 야영장,"일반야영장,자동차야영장",35.7270263,128.6791722,대구광역시 달성군 가창면 삼산리  128,8,8,0,0,1,1,1,10,0,0,0,"전기,무선인터넷,온수,물놀이장,운동장",참숯가마,2020-11-20,2016-06-08,44,I,20201125000000,,,N,
CAP300046,가평 사계절캠핑장,"일반야영장,자동차야영장",37.8833509,127.5489707,경기도 가평군 가화로 988-0  가평 사계절캠핑장,25,23,0,0,2,3,4,16,0,1,2,"전기,무선인터넷,온수,트램폴린,마트, 편의점",통나무 방갈로 2개동 운영중 별도문의,2020-11-20,2016-07-28,45,I,20201125000000,,,N,
CAP300047,가평 사과나무 캠핑장,자동차야영장,37.7895015,127.358428,경기도 가평군 상면 항사리  427-6 외2필지,10,0,0,0,2,2,6,8,0,0,0,"전기,장작판매,놀이터",,2020-11-20,2015-10-19,46,I,20201125000000,,,N,
CAP300054,갈기산펜션캠핑장,자동차야영장,37.5594165,127.7882815,경기도 양평군 청운면 신론리  189,12,0,0,0,1,1,1,6,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장",,2020-11-20,2015-07-07,53,I,20201125000000,,,N,
CAP300057,감악산캠핑숲오토캠핑장,자동차야영장,37.2498068,128.1399087,강원도 원주시 신림면 황둔리  1542,59,0,0,0,3,1,2,50,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",다실,2020-11-20,2015-04-29,56,I,20201125000000,,,N,
CAP300061,강동 그린웨이 가족캠핑장,자동차야영장,37.5362549,127.1520941,서울특별시 강동구 둔촌동 동남로 660  일자산자연공원제1체육관,72,8,0,0,2,2,2,80,0,0,0,"전기,무선인터넷,놀이터,운동장,운동시설,마트, 편의점",,2020-11-20,2015-05-20,60,I,20201125000000,,,N,
CAP300062,강릉 노추산 힐링캠프,자동차야영장,37.5715684,128.7418225,강원 강릉시 왕산면 노추산로 1271-6,50,0,0,0,2,1,1,0,0,0,0,"전기,장작판매,놀이터,산책로",,2020-11-20,2016-05-20,61,I,20201125000000,,,N,
CAP300064,강변 야영장,자동차야영장,38.1927024,128.3279648,강원도 인제군 북면 만해로 237,8,0,0,0,1,1,2,6,0,0,0,"전기,온수",,2020-11-20,2017-11-30,63,I,20201125000000,,,N,
CAP300068,강원도힐링캠핑장,자동차야영장,37.245979,128.157204,강원도 원주시 신림면 황둔리  1240,100,0,0,0,2,2,2,50,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",,2020-11-20,2015-05-27,67,I,20201125000000,,,N,
CAP300071,강촌강변오토캠핑장,자동차야영장,37.8245157,127.6171339,강원도 춘천시 남산면 강촌리  534-5,0,0,0,0,0,0,0,0,0,0,0,"장작판매,온수",,2020-11-20,2016-02-11,70,I,20201125000000,,,N,
CAP300073,강촌달머리캠핑장,"일반야영장,자동차야영장,카라반",37.850929,127.5732255,강원도 춘천시 서면 안보리  471-1,60,0,0,0,1,0,1,3,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,마트, 편의점",,2020-11-20,2016-03-16,72,I,20201125000000,,,N,
CAP300075,강촌포도펜션오토캠핑장,자동차야영장,37.808534,127.5729974,강원도 춘천시 남산면 백양리  266-2번지,15,0,0,0,2,2,1,12,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,운동시설",,2020-11-20,2015-09-04,74,I,20201125000000,,,N,
CAP300077,강화도산들애농원캠핑수영장,자동차야영장,37.7408766,126.4601554,인천광역시 강화군 강화읍 국화리  344-1,35,0,0,0,2,2,2,35,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",,2020-11-20,2015-12-04,76,I,20201125000000,,,N,
CAP300080,개미들솔향기야영장,자동차야영장,37.3191264,128.6927604,강원도 정선군 남면 광락로 354  개미들솔향기야영장,0,0,0,0,0,0,0,0,0,0,0,전기,,2020-11-20,2015-07-27,79,I,20201125000000,,,N,
CAP300081,개암벌 용소 관광농원 캠핑장,자동차야영장,37.8607003,128.0711731,강원도 홍천군 두촌면 괘석리  617,18,0,0,0,3,1,3,10,0,0,0,"전기,장작판매,온수,놀이터,운동시설",,2020-11-20,2015-06-29,80,I,20201125000000,,,N,
CAP300082,거북바위 야영장,자동차야영장,37.569537,127.4298365,경기도 양평군 서종면 서후리 234-1 번지,18,0,0,0,1,1,1,10,0,0,0,"전기,장작판매,온수,운동시설",,2020-11-20,2017-08-03,81,I,20201125000000,,,N,
CAP300097,계명산 나무숲길 캠핑장,자동차야영장,37.0038879,127.9597953,충북 충주시 용탄동 410,0,0,0,0,0,0,0,0,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설",,2020-11-20,2017-03-22,96,I,20201125000000,,,N,
CAP300100,고길동 캠핑장,자동차야영장,37.8276478,127.833961,강원도 홍천군 북방면 북방리 946,50,0,0,0,1,1,2,27,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2015-05-29,99,I,20201125000000,,,N,
CAP300103,고래숲관광농원,자동차야영장,37.2002879,126.5616367,경기 안산시 단원구 장불길 14 (대부남동),0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,2017-06-30,102,I,20201125000000,,,N,
CAP300111,고인돌 펜션&캠핑장,자동차야영장,37.7524155,128.0009542,강원도 홍천군 화촌면 구룡령로 578-10,17,0,0,0,1,1,2,20,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",애어바운스,2020-11-20,2015-06-05,110,I,20201125000000,,,N,
CAP300112,양양 고인돌오토캠핑장,자동차야영장,38.0535244,128.5739362,강원도 양양군 서면 고인돌길 200-47  고인돌오토캠핑장,0,56,0,0,2,2,2,0,0,0,0,"전기,장작판매,온수,놀이터,마트, 편의점",,2020-11-20,2016-01-12,111,I,20201125000000,,,N,
CAP300115,골체오름캠핑,자동차야영장,33.4516147,126.7049375,제주특별자치도 제주시 조천읍 선흘리  1858-1,6,0,0,0,1,1,2,12,0,0,0,"전기,무선인터넷,장작판매,온수,산책로,운동시설",,2020-11-20,2015-10-16,114,I,20201125000000,,,N,
CAP300117,공릉관광지 캠핑장,"자동차야영장,카라반",37.7498499,126.8335561,경기도 파주시 조리읍 장곡로 218  420-7,16,0,0,10,2,2,2,30,0,0,0,"전기,무선인터넷,온수",테마파크 내 시설,2020-11-20,2016-07-21,116,I,20201125000000,,,N,
CAP300120,공주산림휴양마을,자동차야영장,36.4227364,127.1201901,충남 공주시 금학동 140-1  공주산림휴양마을,20,0,0,0,2,2,1,10,0,0,0,"전기,놀이터,운동장,마트, 편의점",,2020-11-20,2016-08-01,119,I,20201125000000,,,N,
CAP300128,광주시민의 숲 야영장,"일반야영장,자동차야영장",35.2343087,126.8672217,광주광역시 북구 월출동 968번지,38,19,0,0,2,1,2,114,0,0,0,"전기,온수,놀이터",,2020-11-20,2015-05-26,127,I,20201125000000,,,N,
CAP300129,괴강국민여가캠핑장,자동차야영장,36.8067614,127.8252917,충북 괴산군 괴산읍 충민로검승3길 10 괴강국민여가캠핑장,52,0,0,0,2,2,3,64,1,1,3,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트, 편의점",,2020-11-20,2016-01-31,128,I,20201125000000,,,N,
CAP300130,교동아일랜드,"자동차야영장,카라반",37.7728422,126.3009741,강화군 교동면 읍내리 6-5번지,2,2,0,5,10,2,5,10,0,0,5,"전기,온수,물놀이장,놀이터",,2020-11-20,2017-04-10,129,I,20201125000000,,,N,
CAP300135,구름계곡캠핑장,"일반야영장,자동차야영장",37.8879007,127.538741,경기도 가평군 북면 제령리 219-2번지,30,30,0,0,9,8,7,30,0,1,0,"전기,무선인터넷,장작판매,온수,놀이터,산책로,운동시설,마트, 편의점",에티켓타임 11:00,2020-11-20,2017-04-10,134,I,20201125000000,,,N,
CAP300143,구산오토캠핑장,자동차야영장,36.7527154,129.4671222,경상북도 울진군 기성면 구산리 산 70 구산오토캠핑장,0,0,0,0,0,0,0,0,0,0,0,"전기,무선인터넷,온수,트램폴린,물놀이장,산책로,운동시설",,2020-11-20,2016-12-20,142,I,20201125000000,,,N,
CAP300147,구천계곡야영장,"일반야영장,자동차야영장",35.5367912,128.9229496,경상남도 밀양시 단장면 구천리  1092,0,24,0,0,1,1,1,20,0,0,0,"전기,장작판매,온수,놀이터,운동시설",,2020-11-20,2016-10-21,146,I,20201125000000,,,N,
CAP300149,국립가리왕산자연휴양림,"일반야영장,자동차야영장",37.4249326,128.5745045,강원도 정선군 정선읍 가리왕산로 707  국립가리왕산자연휴양림,25,20,0,0,1,2,2,25,0,0,0,"전기,온수,놀이터,운동장",,2020-11-20,2015-04-27,148,I,20201125000000,,,N,
CAP300151,국립검봉산자연휴양림야영장,"일반야영장,자동차야영장",37.2373646,129.2993868,강원도 삼척시 원덕읍 임원안길 525-145  검봉산자연휴양림,7,15,0,0,3,2,2,11,0,0,0,"전기,온수,놀이터,마트, 편의점","잔디마당,정자",2020-11-20,2015-05-13,150,I,20201125000000,,,N,
CAP300155,국립두타산자연휴양림,자동차야영장,37.5597958,128.5760528,강원 평창군 진부면 아차골길 132 국립두타산자연휴양림,25,0,0,0,1,1,1,13,0,0,0,"전기,놀이터,운동장,마트, 편의점",,2020-11-20,2015-06-04,154,I,20201125000000,,,N,
CAP300156,국립미천골자연휴양림,"일반야영장,자동차야영장",37.9488231,128.5122647,강원도 양양군 서면 미천골길 115  국립미천골자연휴양림,53,31,0,0,0,3,3,44,0,0,0,"놀이터,운동시설",,2020-11-20,2015-05-28,155,I,20201125000000,,,N,
CAP300157,국립삼봉자연휴양림 야영장,자동차야영장,37.8603759,128.4638393,강원도 홍천군 내면 상봉휴양길 276,55,0,0,0,2,1,2,27,0,0,0,"놀이터,운동장",,2020-11-20,2015-05-29,156,I,20201125000000,,,N,
CAP300158,국립용화산자연휴양림,자동차야영장,38.0141083,127.7606727,강원도 춘천시 사북면 사여골길 294,30,0,0,0,1,1,2,0,0,0,0,"전기,무선인터넷,온수,놀이터,산책로,운동장","인공암벽,에코힐링캠핑체험장",2020-11-20,2015-05-22,157,I,20201125000000,,,N,
CAP300160,국립자연휴양림관리소,자동차야영장,37.5247544,128.2941943,강원도 횡성군 둔내면 청태산로 610  국립자연휴양림관리소}(동부지역팀 청태산자연휴양림),0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,2015-05-29,159,I,20201125000000,,,N,
CAP300168,국민여가캠핑장,자동차야영장,36.1049416,127.5691925,충청남도 금산군 제원면 닥실길 16  국민여가캠핑장,24,0,0,1,2,2,1,15,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설,마트, 편의점","어린이과학체험관, 금강생태체험관",2020-11-20,2015-03-30,167,I,20201125000000,,,N,
CAP300170,국토정중앙천문대야영장,자동차야영장,38.068868,128.0298507,강원도 양구군 남면 국토정중앙로 127  지구과학관 국토정중앙천문대 캠핑장,38,0,0,0,2,2,2,20,0,0,0,"전기,온수,놀이터",천문대,2020-11-20,2015-06-10,169,I,20201125000000,,,N,
CAP300173,귀한농부학교 캠핑장,자동차야영장,37.8827823,126.8698541,경기도 파주시 법원읍 금곡리  422,60,0,0,0,3,2,3,30,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,산책로,운동시설,마트, 편의점","공연장,세미나실,",2020-11-20,2016-06-10,172,I,20201125000000,,,N,
CAP300175,귤암리캠핑장,자동차야영장,37.3371048,128.6119646,강원도 정선군 정선읍 귤암리  168-2,38,0,0,0,2,2,2,20,0,0,0,"전기,장작판매,온수,놀이터",,2020-11-20,2015-06-16,174,I,20201125000000,,,N,
CAP300177,그루터기캠핑장,자동차야영장,37.9554535,128.508799,강원도 양양군 서면 구룡령로 1694  그루터기캠핑장,0,30,0,0,1,1,2,15,0,0,0,"전기,장작판매,온수,물놀이장,운동시설",,2020-11-20,2015-06-05,176,I,20201125000000,,,N,
CAP300181,글램바오캠핑장,"자동차야영장,글램핑",37.7728076,127.5357133,경기도 가평군 가평읍 금대리  302-2,0,0,5,0,7,2,2,5,0,0,5,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설",시설내 약간의 쥬류가 가능한 바가있음,2020-11-20,2016-06-02,180,I,20201125000000,,,N,
CAP300190,금광관광농원 캠핑장,자동차야영장,36.9586597,127.362415,경기도 안성시 금광면 현곡리 517,0,0,0,0,0,0,0,0,0,0,0,"전기,온수,물놀이장,운동시설",,2020-11-20,2017-04-24,189,I,20201125000000,,,N,
CAP300191,금대자동차야영장,자동차야영장,37.2936167,128.0184745,강원도 원주시 판부면 영원산성길 372  금대에코힐링캠핑장,0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,1998-07-30,190,I,20201125000000,,,N,
CAP300195,금산산림문화타운,"일반야영장,자동차야영장",36.0677603,127.3690928,충청남도 금산군 남이면 건천리  산 166,0,74,0,0,6,6,3,12,0,0,0,"전기,무선인터넷,물놀이장,놀이터,운동시설,마트, 편의점",,2020-11-20,2015-03-30,194,I,20201125000000,,,N,
CAP300196,금수문화공원 야영장,"일반야영장,자동차야영장",35.9174557,128.1214504,경상북도 성주군 금수면 무학리 47  47,73,73,0,0,4,2,4,50,0,0,0,"전기,장작판매,산책로",,2020-11-20,2016-04-26,195,I,20201125000000,,,N,
CAP300199,허브하우스 금오산힐링타운,"일반야영장,자동차야영장,글램핑",36.0998652,128.2764332,경북 김천시 남면 우장길 448,5,0,19,0,3,1,1,37,0,0,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트, 편의점",,2020-11-20,2020-01-17,198,I,20201125000000,,,N,
CAP300204,길캠프,자동차야영장,37.3027158,128.1541537,강원도 영월군 수주면 두산리  810,40,0,0,0,2,2,2,45,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설",,2020-11-20,2015-10-19,203,I,20201125000000,,,N,
CAP300205,김삿갓 계곡 캠핑장,자동차야영장,37.1179954,128.6075203,강원도 영월군 김삿갓면 김삿갓로 216-30  김삿갓 계곡 캠핑장,37,0,0,0,5,5,4,10,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,운동시설",,2020-11-20,2015-03-19,204,I,20201125000000,,,N,
CAP300206,김삿갓휴게소 체험 캠핑장,자동차야영장,37.1213937,128.6100905,강원도 영월군 김삿갓면 와석리 327-2,18,0,0,0,2,5,3,10,0,0,0,"전기,장작판매,온수,놀이터,운동장,운동시설","족구장,배드민턴장",2020-11-20,2016-05-11,205,I,20201125000000,,,N,
CAP300208,김포 황토테마파크,"일반야영장,자동차야영장",37.7009941,126.655448,경기도 김포시 하성면 전류리  114번지,3,30,0,0,2,2,2,0,0,0,0,"전기,장작판매,온수,트램폴린,놀이터,운동시설",,2020-11-20,2016-07-08,207,I,20201125000000,,,N,
CAP300209,김포예당캠핑장,자동차야영장,37.7481594,126.5334652,경기도 김포시 월곶면 문수산로 216,0,0,0,0,0,0,0,0,0,0,0,"전기,장작판매,놀이터,산책로",,2020-11-20,2015-07-28,208,I,20201125000000,,,N,
CAP300211,깊은골캠핑장,"일반야영장,자동차야영장",35.9260337,127.7607566,전라북도 무주군 구천동로 1284-6  깊은골캠핑장,0,42,0,0,1,1,1,21,0,2,0,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설,마트, 편의점",,2020-11-20,2016-09-23,210,I,20201125000000,,,N,
CAP300213,꽃주렁나무주렁캠핑장,자동차야영장,37.1143322,127.2100891,경기 용인시 처인구 이동읍 경기동로1024번길 40 꽃주렁나무주렁캠핑장,20,0,0,0,2,2,6,15,2,2,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2016-10-26,212,I,20201125000000,,,N,
CAP300215,드림이벤트,"일반야영장,자동차야영장,글램핑",35.6258784,128.0425891,경남 합천군 봉산면 김봉리 351-1,0,25,10,0,2,2,2,38,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,운동시설",,2020-11-20,2017-07-03,214,I,20201125000000,,,N,
CAP300220,꿈엔들 캠프장,"자동차야영장,글램핑",37.3431516,128.2806178,강원 영월군 무릉도원면 무릉법흥로 968-12,0,55,8,0,2,1,3,20,0,0,8,"전기,무선인터넷,장작판매,온수,운동시설,마트, 편의점",,2020-11-20,2015-06-04,219,I,20201125000000,,,N,
CAP300224,나드리야영장,자동차야영장,38.1928,128.3287404,강원도 인제군 북면 만해로 247  나드리야영장,12,0,0,0,1,1,2,6,0,0,0,전기,,2020-11-20,2016-06-20,223,I,20201125000000,,,N,
CAP300231,남강 캠프,자동차야영장,37.3503326,128.2799774,강원 영월군 무릉도원면 무릉법흥로 1050-16 남강 캠프,0,0,0,0,0,0,0,0,0,0,0,"전기,무선인터넷,온수,운동시설",,2020-11-20,2015-05-20,230,I,20201125000000,,,N,
CAP300232,남양주 휴림캠핑장,자동차야영장,37.7143513,127.3003375,경기도 남양주시 지둔로 344-0  남양주 휴림캠핑장,20,0,0,0,2,2,1,30,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동장,운동시설",,2020-11-20,2016-07-20,231,I,20201125000000,,,N,
CAP300238,내리금봉캠핑장,자동차야영장,37.1089277,128.6718332,강원도 영월군 김삿갓면 내리계곡로 1146  내리금봉캠핑장,13,0,0,0,1,1,1,6,0,0,0,"전기,무선인터넷,온수",,2020-11-20,2016-07-21,237,I,20201125000000,,,N,
CAP300239,내린천 주말농장,자동차야영장,37.9007531,128.2755015,강원도 인제군 상남면 내린천로 3041,0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,2017-09-18,238,I,20201125000000,,,N,
CAP300240,내린천솔밭힐링캠핑장,자동차야영장,37.9102643,128.2908329,강원도 인제군 상남면 하남리 445,26,0,0,0,2,2,2,9,0,0,0,"전기,무선인터넷,온수,물놀이장",,2020-11-20,2018-12-11,239,I,20201125000000,,,N,
CAP300242,내원자동차야영장,"자동차야영장,카라반",35.2967767,127.8124104,경상남도 산청군 삼장면 대포리  산 106-2,32,16,0,0,0,0,0,0,0,0,0,"전기,무선인터넷",,2020-11-20,2015-08-04,241,I,20201125000000,,,N,
CAP300244,내평계곡야영장,자동차야영장,37.3249097,129.2357561,강원도 삼척시 내평길 190-0  내평계곡야영장,20,0,0,0,2,2,2,14,0,0,0,"전기,무선인터넷,온수",,2020-11-20,2015-09-08,243,I,20201125000000,,,N,
CAP300245,너와나 야영장,자동차야영장,37.381619,128.2706209,강원 영월군 무릉도원면 백년계곡길 193 너와나 야영장,20,0,0,0,1,1,1,6,0,0,0,"전기,무선인터넷",,2020-11-20,2016-10-14,244,I,20201125000000,,,N,
CAP300249,노동오토캠핑장,자동차야영장,36.9559257,128.3734499,충청북도 단양군 단양읍 노동리  265,12,0,0,0,2,2,1,12,0,0,0,"전기,산책로,운동장",,2020-11-20,2014-11-07,248,I,20201125000000,,,N,
CAP300250,노르딕 민박,자동차야영장,37.0382746,127.8566003,충주시 중앙탑면 반천안길 55,0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,2017-12-26,249,I,20201125000000,,,N,
CAP300252,노일강 캠핑장,자동차야영장,37.6887448,127.7332775,강원도 홍천군 노일로 344-14  노일강 캠핑장,50,0,0,0,2,2,4,20,0,0,0,"전기,장작판매,온수",,2020-11-20,2016-08-16,251,I,20201125000000,,,N,
CAP300269,느티나무그늘아래 캠핑장,자동차야영장,37.8730244,126.7545927,경기도 파주시 문산읍 사목리  산87-2,40,0,0,0,2,2,1,20,0,0,0,"전기,무선인터넷,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2015-12-04,268,I,20201125000000,,,N,
CAP300273,늘편한캠핑장,"자동차야영장,카라반",37.864023,128.1067125,강원도 홍천군 두촌면 괘석리 421-1,7,0,0,3,0,0,0,0,0,0,0,,,2020-11-20,2017-10-13,272,I,20201125000000,,,N,
CAP300274,늘푸른 관광농원,자동차야영장,38.0338468,127.8882937,강원도 춘천시 북산면 추곡리 142-4,4,0,0,0,4,2,2,4,0,0,0,"전기,장작판매,온수",,2020-11-20,2017-06-21,273,I,20201125000000,,,N,
CAP300278,늘해랑캠핑장,자동차야영장,37.0626916,128.205642,충청북도 제천시 금성면 포전리  205,0,0,0,0,0,0,0,0,0,0,0,"물놀이장,운동시설",,2020-11-20,2015-10-02,277,I,20201125000000,,,N,
CAP300280,다릿재농원캠핑장,자동차야영장,37.1139727,127.972329,충청북도 충주시 산척면 송강리  765-4,35,0,3,0,2,2,1,10,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2016-07-20,279,I,20201125000000,,,N,
CAP300281,다볼펜션,자동차야영장,37.7749213,127.6244105,강원도 춘천시 남산면 창촌리 546,0,0,0,0,0,0,0,0,0,0,0,"물놀이장,놀이터,산책로",,2020-11-20,2015-06-12,280,I,20201125000000,,,N,
CAP300284,다옴 햇골 캠핑장,자동차야영장,38.0598,127.5184915,강원도 화천군 사내면 사창리  864-1,23,0,0,0,1,1,2,12,0,0,0,"전기,무선인터넷,장작판매,온수,운동시설",,2020-11-20,2015-10-28,283,I,20201125000000,,,N,
CAP300288,단양 무지개 오토캠핑장,자동차야영장,37.044597,128.4121427,충북 단양군 가곡면 가대리 55,22,22,0,0,2,2,2,19,0,0,0,"전기,장작판매,온수,트램폴린,물놀이장,놀이터,운동시설",,2020-11-20,2017-03-16,287,I,20201125000000,,,N,
CAP300289,단양팔경투어,자동차야영장,36.985579,128.3805148,충청북도 단양군 단양읍 고수리  91-3,0,0,0,0,0,0,0,0,0,0,0,,,2020-11-20,2015-09-15,288,I,20201125000000,,,N,
